SQLDATE,Partner,QuadClass
20260107,USA,4
20260107,VEN,3
20260107,USA,3
20260107,CHN,4
20260107,COL,3
20260107,COL,3
20260107,COL,3
20260107,DNK,3
20260107,DNK,3
20260107,LBY,4
20260107,LBY,4
20260107,USA,4
20260107,USA,3
20260107,VEN,4
20260107,VEN,4
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,DNK,3
20260107,WST,3
20260107,SOM,3
20260107,USA,3
20260107,USA,4
20260107,VEN,3
20260107,VEN,3
20260107,RUS,4
20260107,RUS,4
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,VEN,4
20260107,EUR,3
20260107,EUR,3
20260107,USA,4
20260107,USA,4
20260107,WST,3
20260107,WST,3
20260107,RUS,3
20260107,USA,4
20260107,GBR,3
20260107,UKR,3
20260107,UKR,3
20260107,UKR,3
20260107,USA,3
20260107,USA,4
20260107,BEL,3
20260107,BEL,3
20260107,SOM,3
20260107,SOM,3
20260107,SOM,3
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,USA,4
20260107,USA,3
20260107,SEA,4
20260107,SEA,4
20260107,USA,3
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,VEN,4
20260107,USA,4
20260107,USA,4
20260107,VEN,3
20260107,DNK,3
20260107,DNK,3
20260107,EUR,3
20260107,VEN,4
20260107,DNK,3
20260107,JOR,3
20260107,JOR,3
20260107,USA,3
20260107,USA,3
20260107,USA,4
20260107,USA,4
20260107,VEN,3
20260107,USA,3
20260107,USA,4
20260107,USA,4
20260107,USA,3
20260107,USA,3
20260107,DNK,3
20260107,DNK,3
20260107,RUS,3
20260107,RUS,4
20260107,UKR,3
20260107,UKR,3
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,USA,3
20260107,WST,3
20260107,UKR,3
20260107,UKR,3
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,USA,3
20260107,VEN,3
20260107,VEN,3
20260107,VEN,4
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,USA,3
20260107,USA,3
20260107,USA,4
20260107,EUR,4
20260107,EUR,4
20260107,EUR,4
20260107,USA,3
20260107,USA,4
20260107,USA,3
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,VEN,4
20260107,SOM,3
20260107,SOM,3
20260107,TCD,3
20260107,TCD,3
20260107,USA,3
20260107,USA,4
20260107,USA,4
20260107,USA,3
20260107,USA,4
20260107,USA,4
20260107,USA,4
20260107,USA,3
20260107,USA,4
20260107,USA,4
20260107,VEN,3
20260107,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,DNK,3
20260108,DNK,3
20260108,SOM,4
20260108,SOM,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,VEN,3
20260108,VEN,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260101,ISR,3
20260101,ISR,3
20260108,COL,4
20260108,COL,4
20260108,RUS,3
20260108,UKR,3
20260108,UKR,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,COL,4
20260108,COL,4
20260108,COL,4
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,USA,3
20260108,DNK,4
20260108,DNK,4
20260108,DNK,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,DNK,4
20260108,DNK,4
20260108,FRA,3
20260108,GHA,3
20260108,RUS,3
20260108,UKR,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,USA,3
20260108,COL,4
20260108,COL,4
20260108,RUS,4
20260108,RUS,4
20260108,SLV,3
20260108,SLV,3
20260108,SLV,3
20260108,SLV,3
20260108,USA,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,VEN,4
20260108,VEN,4
20260108,USA,3
20260108,USA,4
20260108,EUR,3
20260108,IRN,3
20260108,USA,4
20260108,ITA,4
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,USA,3
20260108,IRN,3
20260108,USA,4
20260108,VEN,4
20260108,AUS,4
20260108,CUB,4
20260108,CUB,4
20260108,ISR,4
20260108,ISR,4
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,VEN,4
20260108,VEN,4
20260108,VEN,4
20260108,VEN,3
20260108,VEN,3
20260108,VEN,3
20260108,USA,4
20260108,DNK,3
20260108,EUR,4
20260108,EUR,4
20260108,UKR,3
20260108,USA,3
20260108,USA,3
20260108,VEN,4
20260108,CHN,3
20260108,USA,3
20260108,USA,3
20260108,GUY,3
20260108,GUY,3
20260108,WST,3
20260108,ITA,4
20260108,ITA,4
20260108,RUS,4
20260108,SOM,4
20260108,USA,3
20260108,USA,3
20260108,RUS,3
20260108,USA,3
20260108,USA,4
20260108,UKR,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,VEN,4
20260108,VEN,4
20260108,VEN,4
20260108,VEN,4
20260108,VEN,4
20260108,EUR,3
20260108,USA,3
20260108,VEN,4
20260108,VEN,4
20260108,VEN,4
20260108,USA,3
20260108,USA,3
20260108,SOM,4
20260108,SOM,4
20260108,UKR,4
20260108,USA,3
20260108,USA,4
20260108,USA,3
20260108,DNK,3
20260108,DNK,3
20260108,DNK,3
20260108,DNK,3
20260108,USA,3
20260108,USA,4
20260108,WST,4
20260108,USA,4
20260108,AFR,4
20260108,AFR,4
20260108,ZAF,4
20260108,ZAF,4
20260108,USA,3
20260108,CHN,3
20260108,CHN,3
20260108,CHN,3
20260108,CHN,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,DNK,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,ISR,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,VEN,3
20260108,VEN,3
20260108,VEN,3
20260108,VEN,3
20260107,USA,4
20260108,RUS,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,VEN,3
20260108,VEN,3
20260108,VEN,4
20260108,USA,3
20260108,IRN,3
20260108,IRN,3
20260108,UKR,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,VEN,3
20260108,IRN,3
20260108,USA,3
20260108,EUR,3
20260108,RUS,3
20260108,RUS,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,VEN,3
20260108,USA,4
20260108,CHN,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,VEN,4
20260108,VEN,4
20260108,ISR,3
20260108,RUS,3
20260108,RUS,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,DZA,3
20260108,DZA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,VEN,3
20260108,USA,3
20260108,USA,4
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,EUR,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,DNK,3
20260108,USA,4
20260108,USA,3
20260108,LKA,4
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,BRA,3
20260108,BRA,3
20260108,DNK,3
20260108,DNK,4
20260108,DNK,4
20260108,MEX,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,DNK,3
20260108,DNK,3
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,AFR,4
20260108,ISR,3
20260108,USA,3
20260108,USA,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,USA,4
20260108,DNK,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,VEN,4
20260108,USA,4
20260108,CHN,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,SOM,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,DNK,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,CAN,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,USA,4
20260108,VEN,3
20260108,VEN,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,CAN,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260108,USA,4
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,3
20260108,USA,4
20260109,MEX,3
20260109,MEX,3
20260109,MEX,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,3
20260109,CAN,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,IRN,3
20260109,MEX,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,DNK,3
20260109,JPN,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,VEN,3
20260109,DNK,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,3
20260109,ESP,3
20260109,USA,4
20260109,USA,4
20260109,ARG,3
20260109,RUS,3
20260109,RUS,3
20260109,RUS,3
20260109,RUS,3
20260109,RUS,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,3
20260109,VEN,3
20260109,VEN,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,DNK,3
20260109,DNK,3
20260109,DNK,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,UKR,3
20260109,UKR,3
20260109,UKR,4
20260109,UKR,4
20260109,UKR,3
20260109,UKR,4
20260109,USA,4
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,DNK,3
20260109,DNK,3
20260109,USA,4
20260109,VNM,3
20260109,NGA,3
20260109,NGA,3
20260109,ARG,3
20260109,USA,3
20260109,EGY,3
20260109,EGY,3
20260109,WST,3
20260109,RUS,3
20260109,RUS,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,3
20260109,VEN,3
20260109,VEN,4
20260109,USA,3
20260109,USA,4
20260109,RUS,3
20260109,WST,3
20260109,WST,3
20260109,MEX,3
20260109,USA,3
20260109,USA,4
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,DNK,3
20260109,DNK,3
20260109,DNK,3
20260109,USA,4
20260109,USA,4
20260109,DNK,3
20260109,IRN,3
20260109,USA,3
20260109,RUS,3
20260109,RUS,3
20260109,UKR,4
20260109,UKR,4
20260109,CHN,3
20260109,CHN,3
20260109,RUS,3
20260109,USA,3
20260109,UKR,3
20260109,USA,3
20260109,USA,4
20260109,VEN,3
20260109,VEN,3
20260109,VEN,4
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,RUS,4
20260109,RUS,4
20260109,USA,4
20260109,USA,4
20260109,WST,3
20260109,WST,3
20260109,WST,3
20260109,USA,4
20260109,USA,3
20260109,CAN,3
20260109,CAN,3
20260109,EGY,3
20260109,EGY,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,3
20260109,USA,3
20260109,DNK,3
20260109,USA,4
20260109,USA,4
20260109,SOM,3
20260109,USA,3
20260109,USA,3
20260109,IRL,4
20260109,RUS,3
20260109,RUS,3
20260109,USA,3
20260109,NGA,3
20260109,CAN,3
20260109,IRN,3
20260109,IRN,3
20260109,USA,3
20260109,VEN,3
20260109,VEN,3
20260109,VEN,3
20260109,VEN,4
20260109,VEN,4
20260109,IRN,3
20260109,USA,3
20260109,USA,3
20260109,IRN,3
20260109,RUS,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,VEN,3
20260109,VEN,4
20260109,VEN,3
20260109,VEN,4
20260109,DNK,3
20260109,DNK,3
20260102,VEN,4
20260109,RUS,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,PHL,3
20260109,PHL,3
20260108,BHS,3
20260108,BHS,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,VEN,4
20260109,VEN,4
20260109,CHN,4
20260109,CHN,4
20260109,DNK,3
20260109,IRN,3
20260109,IRN,3
20260109,IRN,3
20260109,IRN,4
20260109,IRN,4
20260109,RUS,4
20260109,RUS,4
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,VEN,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,DNK,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,VEN,3
20260109,VEN,3
20260102,VEN,4
20260109,DNK,3
20260109,HND,4
20260109,HND,4
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,3
20260109,VEN,4
20260109,VEN,4
20260109,VNM,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,VEN,4
20260109,IRN,3
20260109,NOR,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,3
20260109,USA,3
20260109,MEX,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,VEN,4
20260109,VEN,4
20260109,FRA,4
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,VEN,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,HND,4
20260109,HND,4
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,RUS,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,3
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,USA,4
20260109,VEN,3
20260109,VEN,3
20260109,GBR,4
20260109,GBR,4
20260109,ISL,4
20260109,RWA,3
20260109,RWA,3
20260108,VEN,4
20260108,VEN,4
20260109,COL,4
20260109,COL,4
20260109,VEN,4
20260109,VEN,4
20260109,DNK,3
20260109,NGA,3
20260109,USA,3
20260109,USA,4
20260109,IRN,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,USA,3
20260110,DNK,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,IRN,3
20260110,IRN,3
20260110,IRN,3
20260110,IRN,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,VEN,3
20260110,VEN,3
20260110,VEN,4
20260110,VEN,4
20260110,VEN,4
20260110,DNK,3
20260110,FRA,4
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,CUB,3
20260110,DNK,3
20260110,NZL,4
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,VEN,4
20260110,USA,4
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,CHN,4
20260110,CHN,4
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,VEN,4
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,AFR,3
20260110,AFR,3
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,DNK,3
20260110,DNK,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,DNK,3
20260110,DNK,3
20260110,USA,4
20260110,DNK,4
20260110,DNK,4
20260110,ISR,4
20260110,PSE,4
20260110,USA,3
20260110,VEN,4
20260110,VEN,4
20260109,USA,3
20260110,DNK,3
20260110,DNK,3
20260110,EUR,3
20260110,USA,4
20260110,USA,4
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,VEN,4
20260110,DNK,3
20260110,DNK,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,GBR,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,3
20260110,USA,3
20260110,EUR,4
20260110,USA,3
20260110,PSE,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,VEN,4
20260110,RUS,4
20260110,RUS,4
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,DNK,4
20260110,USA,3
20260110,USA,3
20260110,CHN,3
20260110,CHN,3
20260110,IRN,3
20260110,RUS,3
20260110,USA,3
20260110,UKR,3
20260110,USA,4
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,DNK,4
20260110,USA,4
20260110,RUS,4
20260110,RUS,4
20260110,RUS,4
20260110,USA,3
20260110,USA,3
20260110,SOM,4
20260110,USA,3
20260110,USA,3
20260110,VEN,3
20260110,USA,4
20260110,DNK,3
20260110,VEN,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,3
20260110,VEN,4
20260110,VEN,4
20260110,SYR,4
20260110,SYR,4
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,VEN,3
20260110,USA,3
20260110,USA,3
20260110,VEN,4
20260110,VEN,4
20260110,VEN,4
20260110,MEX,3
20260110,MEX,3
20260110,USA,3
20260110,USA,3
20260110,VEN,4
20260110,VEN,4
20260110,PSE,3
20260110,DNK,3
20260110,DNK,3
20260110,MDV,3
20260110,USA,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,USA,3
20260110,USA,3
20260110,VEN,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,USA,4
20260110,VEN,4
20260110,VEN,4
20260110,IRN,3
20260110,USA,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260110,SYR,4
20260110,USA,4
20260110,USA,3
20260110,USA,3
20260110,IRN,3
20260110,IRN,3
20260110,IRN,3
20260110,USA,4
20260110,IRN,3
20260110,IRN,3
20260110,IRN,3
20260110,IRN,3
20260110,USA,3
20260110,USA,4
20260110,USA,4
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,USA,4
20260111,USA,4
20260111,IRN,3
20260111,USA,4
20260111,SYR,4
20260111,USA,4
20260111,IRN,3
20260111,IRN,3
20260111,IRN,3
20260111,USA,4
20260111,BGD,3
20260111,BGD,3
20260111,KHM,4
20260111,VEN,3
20260111,VEN,3
20260111,VEN,3
20260111,USA,3
20260111,USA,4
20260111,IRN,3
20260111,IRN,3
20260111,IRN,3
20260111,USA,3
20260111,USA,3
20260111,IRN,3
20260111,USA,3
20260111,VEN,4
20260111,VEN,4
20260111,VEN,4
20260111,SYR,3
20260111,SYR,3
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,SYR,3
20260111,SYR,3
20260104,VEN,4
20260104,VEN,4
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,USA,3
20260111,PSE,3
20260111,USA,4
20260111,DNK,3
20260111,ISR,3
20260111,VEN,3
20260111,VEN,4
20260111,FRA,4
20260111,USA,4
20260111,USA,4
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,USA,4
20260111,USA,4
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,IRN,3
20260111,IRN,3
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,USA,4
20260111,USA,3
20260111,VEN,3
20260111,VEN,3
20260111,EUR,3
20260111,EUR,3
20260111,GBR,3
20260111,GBR,3
20260111,GBR,3
20260111,GBR,3
20260111,GBR,3
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,GBR,4
20260111,GBR,4
20260111,GBR,4
20260111,GBR,4
20260111,GBR,4
20260111,USA,4
20260111,USA,4
20260111,CUB,3
20260111,CUB,3
20260111,CUB,3
20260111,CUB,3
20260111,CUB,3
20260111,GBR,3
20260111,RUS,4
20260111,RUS,4
20260111,IRN,3
20260111,USA,4
20260111,GBR,3
20260111,USA,3
20260111,VEN,4
20260111,VEN,4
20260111,VEN,4
20260111,USA,4
20260111,CUB,4
20260111,CUB,4
20260111,CUB,4
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,CUB,4
20260111,CUB,4
20260111,ISR,3
20260111,USA,3
20260111,USA,3
20260111,DNK,3
20260111,USA,3
20260111,USA,4
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,USA,4
20260111,WST,3
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,USA,4
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,USA,3
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,CHN,4
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,USA,4
20260111,USA,4
20260111,USA,4
20260111,USA,4
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,USA,4
20260111,USA,4
20260111,USA,4
20260111,PSE,3
20260111,PSE,3
20260111,IRN,3
20260111,IRN,3
20260111,IRN,3
20260111,USA,3
20260111,USA,3
20260111,USA,4
20260111,USA,4
20260111,USA,4
20260111,USA,3
20260112,USA,3
20260112,USA,3
20260112,USA,4
20260112,USA,3
20260112,USA,3
20260112,USA,4
20260112,USA,4
20260112,USA,4
20260112,USA,4
20260112,CUB,4
20260112,CUB,4
20260112,CUB,4
20260112,USA,3
20260112,USA,3
20260112,USA,3
20260112,IRN,3
20260112,USA,4
20260112,USA,3
20260112,USA,4
20260112,USA,4
20260112,IRN,4
20260112,USA,4
20260112,USA,3
20260112,USA,3
20260112,USA,3
20260112,WST,4
20260112,USA,4
20260112,USA,3
20260112,USA,4
20260112,USA,4
20260112,ISR,3
20260112,USA,3
20260112,USA,3
20260112,USA,4
20260112,USA,4
20260112,USA,3
20260112,USA,3
20260112,USA,3
20260112,USA,3
20260112,USA,3
20260112,USA,3
20260112,USA,3
20260112,VEN,3
20260112,LBN,3
20260112,LBN,3
20260112,SYR,3
